# variable: Mean Sea Level Pressure
# units: hPa
# 
| fcst_hour |       1 |       2 |       3 |       4 |       5 |       6 |       7 |       8 |       9 |      10 |      11 |      12 |      13 |      14 |      15 |      16 |      17 |      18 |      19 |      20 |      21 |      22 |      23 |      24 |      25 |      26 |      27 |      28 |      29 |      30 |      31 |      32 |      33 |      34 |      35 |      36 |      37 |      38 |      39 |      40 |
|         0 | 1019.18 | 1018.49 | 1018.95 | 1019.83 | 1018.65 | 1018.95 | 1018.45 | 1018.53 | 1018.95 | 1017.99 | 1018.87 | 1019.49 | 1018.79 | 1019.64 | 1018.14 | 1019.74 | 1018.69 | 1019.19 | 1018.63 | 1018.51 | 1019.12 | 1019.59 | 1018.28 | 1017.52 | 1018.66 | 1019.00 | 1019.06 | 1018.38 | 1018.76 | 1019.32 | 1018.52 | 1019.02 | 1019.06 | 1018.81 | 1018.43 | 1019.12 | 1018.06 | 1019.08 | 1018.97 | 1018.95 |
|         1 | 1019.41 | 1018.49 | 1019.05 | 1019.97 | 1018.59 | 1019.02 | 1018.54 | 1018.83 | 1018.93 | 1018.16 | 1019.17 | 1019.43 | 1018.94 | 1019.52 | 1018.48 | 1019.83 | 1018.72 | 1019.26 | 1018.69 | 1018.38 | 1019.47 | 1019.62 | 1018.50 | 1017.78 | 1018.84 | 1019.10 | 1019.11 | 1018.29 | 1018.62 | 1019.09 | 1018.44 | 1019.07 | 1019.08 | 1018.87 | 1018.59 | 1019.48 | 1018.28 | 1019.00 | 1018.74 | 1019.27 |
|         2 | 1019.26 | 1018.64 | 1019.11 | 1019.72 | 1018.51 | 1018.88 | 1018.41 | 1018.72 | 1018.62 | 1017.99 | 1019.08 | 1019.71 | 1018.57 | 1019.21 | 1018.34 | 1019.84 | 1018.87 | 1019.32 | 1018.44 | 1018.28 | 1019.51 | 1019.65 | 1018.32 | 1018.03 | 1018.83 | 1018.84 | 1018.96 | 1018.40 | 1018.66 | 1018.76 | 1018.35 | 1019.18 | 1019.03 | 1018.60 | 1018.47 | 1019.68 | 1018.26 | 1018.75 | 1018.76 | 1019.15 |
|         3 | 1019.70 | 1018.87 | 1019.46 | 1019.72 | 1018.78 | 1019.41 | 1018.70 | 1018.75 | 1019.08 | 1018.64 | 1019.10 | 1019.84 | 1018.65 | 1019.62 | 1018.84 | 1020.17 | 1019.11 | 1019.83 | 1018.95 | 1018.77 | 1019.88 | 1019.88 | 1019.08 | 1018.07 | 1019.17 | 1019.19 | 1019.38 | 1018.74 | 1018.88 | 1019.15 | 1018.59 | 1019.60 | 1019.37 | 1018.95 | 1018.50 | 1019.92 | 1018.51 | 1018.94 | 1019.05 | 1019.75 |
|         4 | 1019.42 | 1018.61 | 1019.42 | 1019.65 | 1018.89 | 1019.22 | 1018.52 | 1018.52 | 1018.94 | 1018.53 | 1018.68 | 1019.58 | 1018.55 | 1019.58 | 1018.96 | 1019.89 | 1018.89 | 1019.81 | 1019.09 | 1018.67 | 1019.91 | 1019.95 | 1019.06 | 1017.93 | 1019.06 | 1019.03 | 1019.07 | 1018.65 | 1019.03 | 1019.21 | 1018.45 | 1019.55 | 1019.31 | 1018.61 | 1018.41 | 1019.65 | 1018.59 | 1018.58 | 1019.17 | 1019.76 |
|         5 | 1019.75 | 1018.76 | 1019.59 | 1019.85 | 1018.84 | 1019.52 | 1018.35 | 1018.53 | 1019.34 | 1018.85 | 1018.87 | 1019.72 | 1018.84 | 1019.64 | 1019.13 | 1019.74 | 1018.98 | 1019.99 | 1019.49 | 1018.85 | 1020.32 | 1020.04 | 1018.98 | 1018.12 | 1019.30 | 1019.21 | 1018.95 | 1018.58 | 1019.18 | 1019.49 | 1018.60 | 1019.60 | 1019.64 | 1018.97 | 1018.62 | 1019.94 | 1018.32 | 1018.66 | 1019.40 | 1019.90 |
|         6 | 1020.04 | 1018.86 | 1019.82 | 1019.88 | 1018.95 | 1020.00 | 1018.27 | 1018.39 | 1019.42 | 1018.95 | 1019.13 | 1020.47 | 1019.16 | 1019.46 | 1019.44 | 1019.51 | 1019.30 | 1020.22 | 1019.52 | 1019.01 | 1020.82 | 1020.40 | 1019.08 | 1018.38 | 1019.71 | 1019.32 | 1019.39 | 1018.82 | 1019.26 | 1019.74 | 1018.76 | 1020.19 | 1019.95 | 1019.22 | 1018.56 | 1020.25 | 1018.49 | 1019.22 | 1019.70 | 1020.15 |
|         7 | 1020.10 | 1019.04 | 1020.07 | 1020.25 | 1018.92 | 1020.29 | 1018.70 | 1018.77 | 1019.62 | 1019.36 | 1019.19 | 1020.89 | 1019.39 | 1019.36 | 1019.58 | 1019.66 | 1019.95 | 1020.69 | 1020.00 | 1019.36 | 1021.24 | 1020.58 | 1019.44 | 1018.51 | 1019.87 | 1019.58 | 1019.63 | 1018.97 | 1019.35 | 1020.21 | 1019.08 | 1020.62 | 1020.38 | 1019.51 | 1018.52 | 1020.51 | 1018.97 | 1019.62 | 1019.65 | 1020.47 |
|         8 | 1020.20 | 1019.21 | 1020.31 | 1020.72 | 1019.06 | 1020.79 | 1019.21 | 1019.05 | 1020.10 | 1019.71 | 1019.49 | 1021.36 | 1019.87 | 1019.41 | 1020.23 | 1020.09 | 1020.42 | 1021.09 | 1020.23 | 1019.54 | 1021.57 | 1020.99 | 1019.93 | 1018.68 | 1019.98 | 1020.24 | 1020.15 | 1019.68 | 1019.81 | 1020.42 | 1019.42 | 1021.08 | 1020.88 | 1019.54 | 1018.85 | 1020.73 | 1019.77 | 1020.05 | 1020.18 | 1020.81 |
|         9 | 1019.95 | 1018.91 | 1020.31 | 1020.42 | 1019.04 | 1020.69 | 1018.99 | 1019.01 | 1020.10 | 1019.61 | 1019.00 | 1021.06 | 1019.33 | 1019.15 | 1020.05 | 1020.23 | 1020.41 | 1020.91 | 1019.83 | 1019.30 | 1021.28 | 1020.48 | 1019.88 | 1018.60 | 1019.80 | 1020.02 | 1019.81 | 1019.59 | 1019.53 | 1020.00 | 1019.42 | 1020.98 | 1020.84 | 1019.13 | 1018.90 | 1020.68 | 1019.51 | 1019.57 | 1019.87 | 1020.46 |
