# variable: Mean Sea Level Pressure
# units: hPa
# 
| fcst_hour |       1 |       2 |       3 |       4 |       5 |       6 |       7 |       8 |       9 |      10 |      11 |      12 |      13 |      14 |      15 |      16 |      17 |      18 |      19 |      20 |      21 |      22 |      23 |      24 |      25 |      26 |      27 |      28 |      29 |      30 |      31 |      32 |      33 |      34 |      35 |      36 |      37 |      38 |      39 |      40 |
|         0 | 1018.16 | 1017.67 | 1017.33 | 1017.78 | 1016.90 | 1017.36 | 1016.95 | 1018.44 | 1017.92 | 1017.55 | 1017.96 | 1018.32 | 1017.58 | 1017.66 | 1017.82 | 1017.48 | 1017.63 | 1017.58 | 1017.50 | 1017.52 | 1018.11 | 1017.77 | 1017.46 | 1017.19 | 1016.97 | 1017.46 | 1018.18 | 1017.32 | 1017.73 | 1017.21 | 1017.89 | 1017.96 | 1017.46 | 1017.09 | 1017.90 | 1018.00 | 1018.77 | 1017.17 | 1017.55 | 1017.35 |
|         1 | 1018.49 | 1017.93 | 1017.58 | 1017.98 | 1017.30 | 1017.91 | 1017.39 | 1018.72 | 1018.25 | 1017.62 | 1018.08 | 1018.59 | 1018.01 | 1017.96 | 1018.29 | 1017.76 | 1018.03 | 1017.79 | 1017.73 | 1017.79 | 1018.14 | 1018.18 | 1017.85 | 1017.43 | 1017.27 | 1017.99 | 1018.35 | 1017.45 | 1018.30 | 1017.94 | 1018.33 | 1017.95 | 1018.04 | 1017.49 | 1018.08 | 1018.30 | 1018.88 | 1017.27 | 1017.88 | 1017.48 |
|         2 | 1018.43 | 1017.61 | 1017.47 | 1017.68 | 1017.22 | 1017.52 | 1017.37 | 1018.60 | 1018.09 | 1017.07 | 1017.62 | 1018.46 | 1018.12 | 1017.61 | 1018.04 | 1017.48 | 1017.84 | 1017.34 | 1017.32 | 1017.42 | 1017.86 | 1017.87 | 1017.68 | 1017.18 | 1017.08 | 1017.72 | 1017.91 | 1017.22 | 1017.68 | 1017.78 | 1018.09 | 1017.67 | 1017.89 | 1017.21 | 1017.66 | 1018.02 | 1018.62 | 1016.92 | 1017.40 | 1016.83 |
|         3 | 1018.52 | 1017.40 | 1017.39 | 1017.71 | 1017.58 | 1017.73 | 1017.65 | 1018.45 | 1017.92 | 1017.21 | 1017.49 | 1018.36 | 1018.13 | 1017.66 | 1018.12 | 1017.57 | 1017.65 | 1017.43 | 1017.26 | 1017.30 | 1017.74 | 1017.54 | 1017.98 | 1017.13 | 1016.97 | 1017.89 | 1017.66 | 1017.56 | 1017.65 | 1017.90 | 1018.10 | 1017.48 | 1017.97 | 1017.18 | 1017.76 | 1018.13 | 1018.36 | 1016.79 | 1017.50 | 1016.71 |
|         4 | 1018.80 | 1017.54 | 1017.60 | 1017.95 | 1018.06 | 1017.78 | 1017.94 | 1018.83 | 1018.03 | 1017.59 | 1017.85 | 1018.24 | 1018.45 | 1017.90 | 1018.24 | 1017.86 | 1017.61 | 1017.82 | 1017.53 | 1017.26 | 1017.98 | 1017.57 | 1018.37 | 1017.49 | 1017.32 | 1018.19 | 1018.06 | 1017.80 | 1017.64 | 1018.16 | 1018.28 | 1017.96 | 1018.32 | 1017.45 | 1018.20 | 1018.23 | 1018.78 | 1017.18 | 1018.03 | 1017.01 |
|         5 | 1018.75 | 1017.54 | 1017.15 | 1017.76 | 1018.31 | 1017.71 | 1017.51 | 1018.59 | 1017.69 | 1017.43 | 1017.66 | 1018.28 | 1018.20 | 1017.93 | 1018.17 | 1017.88 | 1017.22 | 1017.76 | 1017.60 | 1016.90 | 1017.94 | 1017.38 | 1018.16 | 1017.36 | 1017.15 | 1018.09 | 1018.08 | 1017.54 | 1017.78 | 1018.03 | 1018.22 | 1017.86 | 1018.33 | 1017.31 | 1018.46 | 1017.99 | 1018.59 | 1017.00 | 1018.00 | 1016.97 |
|         6 | 1019.52 | 1018.42 | 1017.83 | 1018.50 | 1018.89 | 1018.16 | 1018.21 | 1019.28 | 1018.69 | 1018.12 | 1018.69 | 1019.06 | 1018.76 | 1018.36 | 1018.89 | 1018.46 | 1017.88 | 1018.59 | 1018.30 | 1017.68 | 1018.67 | 1018.24 | 1018.97 | 1018.05 | 1018.00 | 1018.65 | 1018.78 | 1018.01 | 1018.32 | 1018.73 | 1019.17 | 1018.59 | 1018.83 | 1018.06 | 1018.98 | 1018.63 | 1019.17 | 1017.89 | 1018.43 | 1017.88 |
|         7 | 1019.23 | 1018.18 | 1017.78 | 1018.35 | 1018.69 | 1017.96 | 1018.14 | 1019.01 | 1018.55 | 1018.01 | 1018.57 | 1018.82 | 1018.49 | 1018.23 | 1018.61 | 1018.42 | 1017.67 | 1018.18 | 1018.17 | 1017.71 | 1018.27 | 1018.10 | 1018.95 | 1017.82 | 1017.91 | 1018.62 | 1018.37 | 1017.89 | 1018.19 | 1018.73 | 1018.91 | 1018.46 | 1018.47 | 1017.85 | 1018.80 | 1018.51 | 1018.85 | 1017.54 | 1018.04 | 1017.89 |
|         8 | 1019.18 | 1018.12 | 1018.40 | 1018.91 | 1018.57 | 1018.09 | 1018.81 | 1018.99 | 1019.10 | 1018.58 | 1018.83 | 1018.92 | 1018.43 | 1018.27 | 1018.51 | 1018.89 | 1018.39 | 1018.58 | 1018.50 | 1017.70 | 1018.87 | 1018.34 | 1019.52 | 1018.63 | 1017.91 | 1019.23 | 1018.41 | 1018.19 | 1018.68 | 1018.70 | 1019.76 | 1019.12 | 1018.37 | 1018.13 | 1018.62 | 1019.17 | 1019.57 | 1017.51 | 1018.68 | 1018.04 |
|         9 | 1019.36 | 1018.44 | 1018.04 | 1018.48 | 1018.57 | 1018.54 | 1018.17 | 1018.88 | 1018.37 | 1018.33 | 1018.58 | 1019.18 | 1018.30 | 1018.54 | 1018.39 | 1018.78 | 1018.15 | 1017.93 | 1018.23 | 1018.17 | 1018.54 | 1018.60 | 1018.79 | 1018.22 | 1017.82 | 1019.11 | 1018.52 | 1018.33 | 1018.68 | 1018.82 | 1018.89 | 1018.83 | 1018.86 | 1018.42 | 1019.05 | 1018.48 | 1019.32 | 1017.51 | 1018.40 | 1017.97 |
|        10 | 1018.56 | 1017.85 | 1017.33 | 1017.96 | 1017.98 | 1017.89 | 1017.40 | 1018.38 | 1017.71 | 1018.14 | 1018.05 | 1018.59 | 1017.81 | 1017.70 | 1018.18 | 1018.11 | 1017.91 | 1017.65 | 1017.86 | 1017.27 | 1017.92 | 1017.85 | 1018.09 | 1017.80 | 1017.43 | 1018.53 | 1018.19 | 1017.65 | 1018.31 | 1017.97 | 1018.36 | 1018.25 | 1018.01 | 1017.81 | 1018.44 | 1018.09 | 1018.85 | 1017.15 | 1017.65 | 1017.30 |
